id,plataforma,tematica,titulo,creador,url_directa,url_embed,codigo_embed,edad_recomendada,descripcion
YTM_36,YouTube Music,Música de Niños,"Soy Una Serpiente, Cantiaventuras, Canciones Infantiles – Mundo Canticuentos",Mundo Canticuentos,https://music.youtube.com/watch?v=GjE5RJf3A6Y,https://www.youtube.com/embed/GjE5RJf3A6Y,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/GjE5RJf3A6Y?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Soy Una Serpiente, Cantiaventuras, Canciones Infantiles – Mundo Canticuentos""></iframe>",2-5 años,Juego de ronda donde cada niño es parte de la cola
YTM_37,YouTube Music,Música de Niños,Susanita tiene un ratón,CANAL MILIKI OFICIAL,https://music.youtube.com/watch?v=EE_f-cCLAy8,https://www.youtube.com/embed/EE_f-cCLAy8,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/EE_f-cCLAy8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Susanita tiene un ratón""></iframe>",2-5 años,Clásico entrañable sobre un ratón goloso
YTM_38,YouTube Music,Música de Niños,5 Lobitos tiene la Loba - Canción Infantil,ChiquitinesTV,https://music.youtube.com/watch?v=spKb4TUs-jw,https://www.youtube.com/embed/spKb4TUs-jw,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/spKb4TUs-jw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""5 Lobitos tiene la Loba - Canción Infantil""></iframe>",2-5 años,Juego de manos de estimulación temprana
YTM_39,YouTube Music,Música de Niños,"Que llueva, que llueva | Canciones Infantiles y Videos para Niños | Mapi Kids #cancionesparaniños",Mapi Kids,https://music.youtube.com/watch?v=SqeZoRVtHrI,https://www.youtube.com/embed/SqeZoRVtHrI,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/SqeZoRVtHrI?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Que llueva, que llueva | Canciones Infantiles y Videos para Niños | Mapi Kids #cancionesparaniños""></iframe>",2-5 años,Canción tradicional para días de lluvia
YTM_40,YouTube Music,Música de Niños,Un Elefante se Balanceaba | Canciones infantiles | Toobys,Toobys Español,https://music.youtube.com/watch?v=udvXVnUii5c,https://www.youtube.com/embed/udvXVnUii5c,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/udvXVnUii5c?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Un Elefante se Balanceaba | Canciones infantiles | Toobys""></iframe>",2-5 años,Conteo progresivo de elefantes hasta el diez
YTM_41,YouTube Music,Música de Niños,"Cabeza, Hombros, Rodillas Y Pies (2019) | Canciones Infantiles",Super Simple Español - Canciones Infantiles Y Más,https://music.youtube.com/watch?v=hEcivwH6wVc,https://www.youtube.com/embed/hEcivwH6wVc,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/hEcivwH6wVc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Cabeza, Hombros, Rodillas Y Pies (2019) | Canciones Infantiles""></iframe>",2-5 años,Juego motriz de velocidad creciente
YTM_42,YouTube Music,Música de Niños,Pin Pon es un Muñeco | Canciones Infantiles | Toy Cantando,toycantando,https://music.youtube.com/watch?v=RX0VtkQOddw,https://www.youtube.com/embed/RX0VtkQOddw,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/RX0VtkQOddw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Pin Pon es un Muñeco | Canciones Infantiles | Toy Cantando""></iframe>",2-5 años,Muñeco limpio que se lava la carita
YTM_43,YouTube Music,Música de Niños,Debajo de un Botón (Canción infantil),toycantando,https://music.youtube.com/watch?v=cCdcaUwy65w,https://www.youtube.com/embed/cCdcaUwy65w,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/cCdcaUwy65w?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Debajo de un Botón (Canción infantil)""></iframe>",2-5 años,Trabalenguas suave con el ratón Martín
YTM_44,YouTube Music,Música de Niños,El Marinero Baila - Paco El Marinero | El Reino Infantil,El Reino Infantil,https://music.youtube.com/watch?v=uTK_7MOFV4s,https://www.youtube.com/embed/uTK_7MOFV4s,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/uTK_7MOFV4s?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""El Marinero Baila - Paco El Marinero | El Reino Infantil""></iframe>",2-5 años,Secuencia motriz acumulando dedos y manos
YTM_45,YouTube Music,Música de Niños,El Viejo MacDonald Tenía una Granja 🐔🐴 | ¿Dónde está la Vaca Lola? 🐮,Rito Kids – Canciones y Aventuras,https://music.youtube.com/watch?v=rkqGeuiylk4,https://www.youtube.com/embed/rkqGeuiylk4,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/rkqGeuiylk4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""El Viejo MacDonald Tenía una Granja 🐔🐴 | ¿Dónde está la Vaca Lola? 🐮""></iframe>",2-5 años,Sonidos onomatopéyicos de la granja
YTM_46,YouTube Music,Música de Niños,"EL BARQUITO CHIQUITITO, canciones infantiles",toycantando,https://music.youtube.com/watch?v=cpefXJXrH3s,https://www.youtube.com/embed/cpefXJXrH3s,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/cpefXJXrH3s?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""EL BARQUITO CHIQUITITO, canciones infantiles""></iframe>",2-5 años,Narración marinera de un barquito
YTM_47,YouTube Music,Música de Niños,El Sapo - Gallina Pintadita 1 - Oficial - Canciones infantiles para niños y bebés,Gallina Pintadita,https://music.youtube.com/watch?v=6rbX0JT98ms,https://www.youtube.com/embed/6rbX0JT98ms,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/6rbX0JT98ms?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""El Sapo - Gallina Pintadita 1 - Oficial - Canciones infantiles para niños y bebés""></iframe>",2-5 años,Juego fonético cambiando las vocales
YTM_48,YouTube Music,Música de Niños,Luli Pampín - LAS MAÑANITAS (Official Video),Luli Pampín,https://music.youtube.com/watch?v=pgXDa9OmbpQ,https://www.youtube.com/embed/pgXDa9OmbpQ,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/pgXDa9OmbpQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Luli Pampín - LAS MAÑANITAS (Official Video)""></iframe>",2-5 años,Versión alegre y cariñosa de cumpleaños
YTM_49,YouTube Music,Música de Niños,Sol Solecito - Canción Infantil,ChiquitinesTV,https://music.youtube.com/watch?v=6T85nW9d7A8,https://www.youtube.com/embed/6T85nW9d7A8,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/6T85nW9d7A8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Sol Solecito - Canción Infantil""></iframe>",2-5 años,Saludo matutino al sol para empezar el día
YTM_50,YouTube Music,Música de Niños,Música de Piano para Dormir Bebés y Calmar el Estrés 🐥💙 MIX de Suaves Melodías | AZ Dreams,AZ Dreams,https://music.youtube.com/watch?v=_kWkoRUrCWQ,https://www.youtube.com/embed/_kWkoRUrCWQ,"<iframe width=""200"" height=""113"" src=""https://www.youtube.com/embed/_kWkoRUrCWQ?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" referrerpolicy=""strict-origin-when-cross-origin"" allowfullscreen title=""Música de Piano para Dormir Bebés y Calmar el Estrés 🐥💙 MIX de Suaves Melodías | AZ Dreams""></iframe>",2-5 años,Melodía tenue para dormir en paz
TT_01,TikTok,Entretenimiento para Niños,Canción de las Frutas y Vegetales Mágicos,@cocomelon,https://www.tiktok.com/@cocomelon/video/7358920192847291653,https://www.tiktok.com/embed/v2/7358920192847291653,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@cocomelon/video/7358920192847291653"" data-video-id=""7358920192847291653"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@cocomelon"" href=""https://www.tiktok.com/@cocomelon?refer=embed"">@cocomelon</a><p>Canción de las Frutas y Vegetales Mágicos</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @cocomelon</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Identificación visual de colores en la mesa
TT_02,TikTok,Entretenimiento para Niños,Baby Shark Dance Party en 9:16,@pinkfong_official,https://www.tiktok.com/@pinkfong_official/video/7342819283749281729,https://www.tiktok.com/embed/v2/7342819283749281729,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@pinkfong_official/video/7342819283749281729"" data-video-id=""7342819283749281729"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@pinkfong_official"" href=""https://www.tiktok.com/@pinkfong_official?refer=embed"">@pinkfong_official</a><p>Baby Shark Dance Party en 9:16</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @pinkfong_official</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Coordinación motriz con ritmo acelerado
TT_03,TikTok,Entretenimiento para Niños,La Vaca Lola Bailando en el Prado,@elreinoinfantil,https://www.tiktok.com/@elreinoinfantil/video/7329182736451928374,https://www.tiktok.com/embed/v2/7329182736451928374,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@elreinoinfantil/video/7329182736451928374"" data-video-id=""7329182736451928374"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@elreinoinfantil"" href=""https://www.tiktok.com/@elreinoinfantil?refer=embed"">@elreinoinfantil</a><p>La Vaca Lola Bailando en el Prado</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @elreinoinfantil</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Canción tradicional con animación alegre
TT_04,TikTok,Entretenimiento para Niños,Pocoyó y Elly Jugando a las Escondidas,@pocoyo_latam,https://www.tiktok.com/@pocoyo_latam/video/7318273645291827364,https://www.tiktok.com/embed/v2/7318273645291827364,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@pocoyo_latam/video/7318273645291827364"" data-video-id=""7318273645291827364"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@pocoyo_latam"" href=""https://www.tiktok.com/@pocoyo_latam?refer=embed"">@pocoyo_latam</a><p>Pocoyó y Elly Jugando a las Escondidas</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @pocoyo_latam</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Juego de permanencia de objeto y risas
TT_05,TikTok,Entretenimiento para Niños,Bluey y Bingo Baile de las Estatuas,@bluey,https://www.tiktok.com/@bluey/video/7381928374651928374,https://www.tiktok.com/embed/v2/7381928374651928374,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@bluey/video/7381928374651928374"" data-video-id=""7381928374651928374"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@bluey"" href=""https://www.tiktok.com/@bluey?refer=embed"">@bluey</a><p>Bluey y Bingo Baile de las Estatuas</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @bluey</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Control motor y juego familiar
TT_06,TikTok,Entretenimiento para Niños,Saltando en Charcos de Lodo con Botas,@peppapig,https://www.tiktok.com/@peppapig/video/7392817263548192837,https://www.tiktok.com/embed/v2/7392817263548192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@peppapig/video/7392817263548192837"" data-video-id=""7392817263548192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@peppapig"" href=""https://www.tiktok.com/@peppapig?refer=embed"">@peppapig</a><p>Saltando en Charcos de Lodo con Botas</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @peppapig</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Aventura sensorial al aire libre
TT_07,TikTok,Entretenimiento para Niños,Chuchuwa Coreografía con Manitos,@cantajuegoficial,https://www.tiktok.com/@cantajuegoficial/video/7371928374658192837,https://www.tiktok.com/embed/v2/7371928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@cantajuegoficial/video/7371928374658192837"" data-video-id=""7371928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@cantajuegoficial"" href=""https://www.tiktok.com/@cantajuegoficial?refer=embed"">@cantajuegoficial</a><p>Chuchuwa Coreografía con Manitos</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @cantajuegoficial</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Secuencia corporal guiada
TT_08,TikTok,Entretenimiento para Niños,Plim Plim: Por Favor y Gracias,@plimplimoficial,https://www.tiktok.com/@plimplimoficial/video/7361928374659182736,https://www.tiktok.com/embed/v2/7361928374659182736,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@plimplimoficial/video/7361928374659182736"" data-video-id=""7361928374659182736"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@plimplimoficial"" href=""https://www.tiktok.com/@plimplimoficial?refer=embed"">@plimplimoficial</a><p>Plim Plim: Por Favor y Gracias</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @plimplimoficial</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Modelado de cortesía y amabilidad
TT_09,TikTok,Entretenimiento para Niños,Masha Jugando con los Pajaritos,@mashaandthebear,https://www.tiktok.com/@mashaandthebear/video/7351928374658192837,https://www.tiktok.com/embed/v2/7351928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@mashaandthebear/video/7351928374658192837"" data-video-id=""7351928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@mashaandthebear"" href=""https://www.tiktok.com/@mashaandthebear?refer=embed"">@mashaandthebear</a><p>Masha Jugando con los Pajaritos</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @mashaandthebear</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Comedia visual inocente
TT_10,TikTok,Entretenimiento para Niños,Daniel Tigre: Cuando Estés Enfadado Respira,@danielstigertv,https://www.tiktok.com/@danielstigertv/video/7341928374658192837,https://www.tiktok.com/embed/v2/7341928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@danielstigertv/video/7341928374658192837"" data-video-id=""7341928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@danielstigertv"" href=""https://www.tiktok.com/@danielstigertv?refer=embed"">@danielstigertv</a><p>Daniel Tigre: Cuando Estés Enfadado Respira</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @danielstigertv</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Técnica de autorregulación emocional
TT_11,TikTok,Entretenimiento para Niños,Twinkle Twinkle Little Star Acústico,@super_simple_songs,https://www.tiktok.com/@super_simple_songs/video/7331928374658192837,https://www.tiktok.com/embed/v2/7331928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@super_simple_songs/video/7331928374658192837"" data-video-id=""7331928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@super_simple_songs"" href=""https://www.tiktok.com/@super_simple_songs?refer=embed"">@super_simple_songs</a><p>Twinkle Twinkle Little Star Acústico</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @super_simple_songs</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Melodía suave para calmar revoluciones
TT_12,TikTok,Entretenimiento para Niños,Aprende los Números del 1 al 5,@daveandava,https://www.tiktok.com/@daveandava/video/7321928374658192837,https://www.tiktok.com/embed/v2/7321928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@daveandava/video/7321928374658192837"" data-video-id=""7321928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@daveandava"" href=""https://www.tiktok.com/@daveandava?refer=embed"">@daveandava</a><p>Aprende los Números del 1 al 5</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @daveandava</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Conteo progresivo con marionetas 3D
TT_13,TikTok,Entretenimiento para Niños,El Pollito Amarillito en la Palma de mi Mano,@gallinapintadita,https://www.tiktok.com/@gallinapintadita/video/7311928374658192837,https://www.tiktok.com/embed/v2/7311928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@gallinapintadita/video/7311928374658192837"" data-video-id=""7311928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@gallinapintadita"" href=""https://www.tiktok.com/@gallinapintadita?refer=embed"">@gallinapintadita</a><p>El Pollito Amarillito en la Palma de mi Mano</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @gallinapintadita</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Estimulación temprana del lenguaje
TT_14,TikTok,Entretenimiento para Niños,Blippi Descubriendo Camiones de Bomberos,@blippiofficial,https://www.tiktok.com/@blippiofficial/video/7301928374658192837,https://www.tiktok.com/embed/v2/7301928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@blippiofficial/video/7301928374658192837"" data-video-id=""7301928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@blippiofficial"" href=""https://www.tiktok.com/@blippiofficial?refer=embed"">@blippiofficial</a><p>Blippi Descubriendo Camiones de Bomberos</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @blippiofficial</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Nombres y sonidos de vehículos de auxilio
TT_15,TikTok,Entretenimiento para Niños,Las Ruedas del Autobús Girando,@loolookids,https://www.tiktok.com/@loolookids/video/7291928374658192837,https://www.tiktok.com/embed/v2/7291928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@loolookids/video/7291928374658192837"" data-video-id=""7291928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@loolookids"" href=""https://www.tiktok.com/@loolookids?refer=embed"">@loolookids</a><p>Las Ruedas del Autobús Girando</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @loolookids</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Ritmo de transportes urbanos
TT_16,TikTok,Entretenimiento para Niños,El Baile del Abrazo de Duggee,@heyduggee,https://www.tiktok.com/@heyduggee/video/7281928374658192837,https://www.tiktok.com/embed/v2/7281928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@heyduggee/video/7281928374658192837"" data-video-id=""7281928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@heyduggee"" href=""https://www.tiktok.com/@heyduggee?refer=embed"">@heyduggee</a><p>El Baile del Abrazo de Duggee</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @heyduggee</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Fomento del afecto y compañerismo
TT_17,TikTok,Entretenimiento para Niños,Explorando la Laguna de Peces Payaso,@octonautsofficial,https://www.tiktok.com/@octonautsofficial/video/7271928374658192837,https://www.tiktok.com/embed/v2/7271928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@octonautsofficial/video/7271928374658192837"" data-video-id=""7271928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@octonautsofficial"" href=""https://www.tiktok.com/@octonautsofficial?refer=embed"">@octonautsofficial</a><p>Explorando la Laguna de Peces Payaso</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @octonautsofficial</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Curiosidad por el mundo submarino
TT_18,TikTok,Entretenimiento para Niños,Oona Descubriendo Conchas en la Playa,@puffinrock,https://www.tiktok.com/@puffinrock/video/7261928374658192837,https://www.tiktok.com/embed/v2/7261928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@puffinrock/video/7261928374658192837"" data-video-id=""7261928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@puffinrock"" href=""https://www.tiktok.com/@puffinrock?refer=embed"">@puffinrock</a><p>Oona Descubriendo Conchas en la Playa</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @puffinrock</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Sensibilidad hacia la fauna costera
TT_19,TikTok,Entretenimiento para Niños,Toca tu Nariz y Salta con Pica Pica,@picapicaoficial,https://www.tiktok.com/@picapicaoficial/video/7251928374658192837,https://www.tiktok.com/embed/v2/7251928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@picapicaoficial/video/7251928374658192837"" data-video-id=""7251928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@picapicaoficial"" href=""https://www.tiktok.com/@picapicaoficial?refer=embed"">@picapicaoficial</a><p>Toca tu Nariz y Salta con Pica Pica</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @picapicaoficial</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Juego psicomotriz rápido
TT_20,TikTok,Entretenimiento para Niños,Eddie Mezclando Amarillo y Azul para hacer Verde,@eddie_dino,https://www.tiktok.com/@eddie_dino/video/7241928374658192837,https://www.tiktok.com/embed/v2/7241928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@eddie_dino/video/7241928374658192837"" data-video-id=""7241928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@eddie_dino"" href=""https://www.tiktok.com/@eddie_dino?refer=embed"">@eddie_dino</a><p>Eddie Mezclando Amarillo y Azul para hacer Verde</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @eddie_dino</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Magia visual de teoría del color
TT_21,TikTok,Entretenimiento para Niños,Actividad con Pinzas y Pompones Suaves,@montessoritoddler,https://www.tiktok.com/@montessoritoddler/video/7231928374658192837,https://www.tiktok.com/embed/v2/7231928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@montessoritoddler/video/7231928374658192837"" data-video-id=""7231928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@montessoritoddler"" href=""https://www.tiktok.com/@montessoritoddler?refer=embed"">@montessoritoddler</a><p>Actividad con Pinzas y Pompones Suaves</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @montessoritoddler</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Motricidad fina para preescolares
TT_22,TikTok,Entretenimiento para Niños,Espuma de Afeitar con Colorante Alimentario,@sensoryplaykids,https://www.tiktok.com/@sensoryplaykids/video/7221928374658192837,https://www.tiktok.com/embed/v2/7221928374658192837,"<blockquote class=""tiktok-embed"" cite=""https://www.tiktok.com/@sensoryplaykids/video/7221928374658192837"" data-video-id=""7221928374658192837"" data-embed-from=""oembed"" style=""max-width:605px;min-width:325px;""><section><a target=""_blank"" title=""@sensoryplaykids"" href=""https://www.tiktok.com/@sensoryplaykids?refer=embed"">@sensoryplaykids</a><p>Espuma de Afeitar con Colorante Alimentario</p><a target=""_blank"" title=""♬ Sonido Original"" href=""https://www.tiktok.com"">♬ Sonido Original - @sensoryplaykids</a></section></blockquote><script async src=""https://www.tiktok.com/embed.js""></script>",2-5 años,Exploración táctil relajante
